Date,Department,Region,Revenue,Expenses,Patients,Outstanding_AR,Outstanding_AP,Budget,Cash_on_Hand,Profit
2022-05-07 20:27:22.402120106,Emergency,North,2537,6193,80,3346,1224,7334,5219,-3656
2022-05-07 21:19:51.839591980,Radiology,South,13016,2257,97,4949,3191,4630,12499,10759
2022-05-07 22:12:21.277063854,Orthopedics,North,4685,2544,87,828,7411,12907,5873,2141
2022-05-07 23:04:50.714535728,Orthopedics,East,3980,2905,52,5688,4745,10569,11891,1075
2022-05-07 23:57:20.152007600,Emergency,East,7906,2815,31,3406,3839,4424,6663,5091
2022-05-08 00:49:49.589479474,Orthopedics,West,2539,3276,98,2347,7284,12864,6588,-737
2022-05-08 01:42:19.026951348,Emergency,North,9046,2450,35,6290,956,6868,15941,6596
2022-05-08 02:34:48.464423222,Radiology,South,14076,4544,96,7064,3585,8335,7653,9532
2022-05-08 03:27:17.901895096,Neurology,East,14245,5906,29,4644,3350,10626,15887,8339
2022-05-08 04:19:47.339366968,Emergency,South,13391,4634,53,7164,849,8335,19494,8757
2022-05-08 05:12:16.776838842,Pediatrics,East,9261,6848,74,3985,7872,4643,21897,2413
2022-05-08 06:04:46.214310716,Orthopedics,East,14708,9365,68,5177,953,7491,20624,5343
2022-05-08 06:57:15.651782590,Emergency,West,10675,2122,60,1291,4490,9814,19465,8553
2022-05-08 07:49:45.089254462,Emergency,North,11220,8284,11,31,2404,4835,7201,2936
2022-05-08 08:42:14.526726336,Radiology,West,8300,6352,74,6553,4087,8395,22621,1948
2022-05-08 09:34:43.964198210,Orthopedics,North,2051,3176,39,2478,6012,5565,22548,-1125
2022-05-08 10:27:13.401670084,Neurology,South,10434,5837,93,1961,5027,13540,15932,4597
2022-05-08 11:19:42.839141958,Radiology,North,3686,7333,25,6107,3424,4732,11353,-3647
2022-05-08 12:12:12.276613830,Neurology,South,4821,7311,51,5720,5694,6642,5635,-2490
2022-05-08 13:04:41.714085704,General Surgery,East,8563,1290,64,4317,1059,9029,18511,7273
2022-05-08 13:57:11.151557578,Radiology,South,10120,8508,21,6194,1976,3080,13492,1612
2022-05-08 14:49:40.589029452,Orthopedics,South,10096,2418,94,4904,4567,7202,11645,7678
2022-05-08 15:42:10.026501326,Cardiology,East,12032,6593,21,3045,2904,10797,6065,5439
2022-05-08 16:34:39.463973198,Orthopedics,South,10616,6310,75,3533,2326,13587,12468,4306
2022-05-08 17:27:08.901445072,Orthopedics,South,12319,2988,29,704,4533,3441,10875,9331
2022-05-08 18:19:38.338916946,Neurology,East,10886,9759,38,5984,1598,10532,15240,1127
2022-05-08 19:12:07.776388820,Neurology,East,10545,6638,30,4668,3797,13650,20288,3907
2022-05-08 20:04:37.213860694,Orthopedics,East,5690,6170,10,4990,4128,7136,23950,-480
2022-05-08 20:57:06.651332566,Orthopedics,North,3689,4038,14,2506,686,12651,6729,-349
2022-05-08 21:49:36.088804440,Orthopedics,East,10484,3303,85,4898,1554,4203,6286,7181
2022-05-08 22:42:05.526276314,Neurology,East,2716,1308,82,6740,929,4533,13708,1408
2022-05-08 23:34:34.963748188,Orthopedics,South,9283,3138,7,5397,6934,5767,6018,6145
2022-05-09 00:27:04.401220062,Orthopedics,West,14816,3196,63,5572,6253,3945,17799,11620
2022-05-09 01:19:33.838691934,General Surgery,West,6575,1461,84,3111,1497,12058,13767,5114
2022-05-09 02:12:03.276163808,Oncology,North,6572,4820,73,5685,7765,7044,14266,1752
2022-05-09 03:04:32.713635682,Cardiology,North,14312,8959,52,3025,7618,4198,16251,5353
2022-05-09 03:57:02.151107556,Pediatrics,West,12670,5732,27,5284,2051,8907,12854,6938
2022-05-09 04:49:31.588579430,Cardiology,West,12556,1645,95,5035,1120,12968,9391,10911
2022-05-09 05:42:01.026051302,Oncology,East,2637,7014,9,2294,2506,10751,20431,-4377
2022-05-09 06:34:30.463523176,Pediatrics,South,9979,4268,60,7964,7251,13707,21117,5711
2022-05-09 07:26:59.900995050,Radiology,East,12597,8915,42,6481,3825,10839,22746,3682
2022-05-09 08:19:29.338466924,Orthopedics,North,11491,1815,86,1908,3199,10813,21859,9676
2022-05-09 09:11:58.775938798,Oncology,West,5948,2905,80,2571,6239,11781,5504,3043
2022-05-09 10:04:28.213410670,General Surgery,North,10881,9040,89,1428,692,11353,16424,1841
2022-05-09 10:56:57.650882544,Radiology,East,14631,5898,11,4135,5231,9051,5262,8733
2022-05-09 11:49:27.088354418,Orthopedics,North,7550,4204,21,1053,5592,11907,20773,3346
2022-05-09 12:41:56.525826292,Neurology,North,12798,2129,13,4927,1656,7111,5785,10669
2022-05-09 13:34:25.963298166,Emergency,South,10903,2797,92,4392,7440,10595,21139,8106
2022-05-09 14:26:55.400770038,Oncology,North,12802,4414,79,6990,917,5338,18808,8388
2022-05-09 15:19:24.838241912,Neurology,East,10630,3484,93,7906,4513,5794,23125,7146
2022-05-09 16:11:54.275713786,Oncology,South,13725,7223,50,2350,416,4337,23688,6502
2022-05-09 17:04:23.713185660,General Surgery,North,14070,8723,41,6875,2584,7890,17622,5347
2022-05-09 17:56:53.150657534,Oncology,East,5341,1688,11,1283,5645,11221,12459,3653
2022-05-09 18:49:22.588129406,Neurology,West,7550,9767,21,1947,3181,4440,7381,-2217
2022-05-09 19:41:52.025601280,General Surgery,South,13284,7431,45,605,4401,9883,18194,5853
2022-05-09 20:34:21.463073154,Pediatrics,North,6238,7001,68,6575,5149,5399,5948,-763
2022-05-09 21:26:50.900545028,Cardiology,North,3783,8099,87,1336,5589,11653,18071,-4316
2022-05-09 22:19:20.338016902,Orthopedics,South,11059,7421,61,2936,7189,6119,5822,3638
2022-05-09 23:11:49.775488774,Oncology,East,3488,8038,89,6385,2386,13087,21385,-4550
2022-05-10 00:04:19.212960648,Orthopedics,North,9160,3839,49,2778,7781,10980,13451,5321
2022-05-10 00:56:48.650432522,Emergency,East,2467,4074,77,5647,1795,12726,7340,-1607
2022-05-10 01:49:18.087904396,Neurology,South,7583,3525,12,4959,71,8941,24575,4058
2022-05-10 02:41:47.525376270,Orthopedics,North,14113,3017,95,3979,1836,9106,24656,11096
2022-05-10 03:34:16.962848142,Neurology,West,3417,4378,91,4587,3187,7862,23109,-961
2022-05-10 04:26:46.400320016,Orthopedics,West,7905,9278,14,4406,5375,6936,10997,-1373
2022-05-10 05:19:15.837791890,Cardiology,West,3776,4097,58,7075,6630,13143,15917,-321
2022-05-10 06:11:45.275263764,Cardiology,South,3081,8524,70,1934,2889,7585,10683,-5443
2022-05-10 07:04:14.712735638,General Surgery,North,4925,7448,48,2706,7281,9101,23278,-2523
2022-05-10 07:56:44.150207510,Cardiology,South,6084,2277,52,6289,4635,6842,13221,3807
2022-05-10 08:49:13.587679384,General Surgery,North,14253,7766,75,729,1717,8828,8966,6487
2022-05-10 09:41:43.025151258,Cardiology,West,9628,9711,6,1994,3257,9070,12257,-83
2022-05-10 10:34:12.462623132,Cardiology,West,8195,7070,84,989,4948,6499,22578,1125
2022-05-10 11:26:41.900095004,Cardiology,East,3011,7996,10,5019,5952,13208,7589,-4985
2022-05-10 12:19:11.337566878,Neurology,South,9902,8353,84,1975,762,13539,14936,1549
2022-05-10 13:11:40.775038752,Oncology,South,2813,9578,93,6294,5028,7936,8819,-6765
2022-05-10 14:04:10.212510626,General Surgery,East,14138,8667,49,462,5301,5634,6560,5471
2022-05-10 14:56:39.649982500,Orthopedics,West,12508,1013,14,5999,5473,10938,17895,11495
2022-05-10 15:49:09.087454372,Cardiology,West,12335,8397,13,10,2954,6057,16511,3938
2022-05-10 16:41:38.524926246,Neurology,South,2272,5186,36,6570,3215,11502,19579,-2914
2022-05-10 17:34:07.962398120,Neurology,North,5644,4475,6,6996,5606,12800,22483,1169
2022-05-10 18:26:37.399869994,Neurology,West,3716,1003,25,7039,6349,3611,8438,2713
2022-05-10 19:19:06.837341868,General Surgery,East,8276,4290,7,2348,4347,3480,21574,3986
2022-05-10 20:11:36.274813740,Oncology,East,13167,8930,97,4134,6592,10382,18863,4237
2022-05-10 21:04:05.712285614,General Surgery,East,8232,5826,88,7134,862,10210,10427,2406
2022-05-10 21:56:35.149757488,Orthopedics,South,8828,8540,27,590,4267,8759,15082,288
2022-05-10 22:49:04.587229362,Oncology,South,14292,7160,41,1488,6826,12401,18228,7132
2022-05-10 23:41:34.024701236,Pediatrics,South,2356,4973,76,5080,4336,12531,19021,-2617
2022-05-11 00:34:03.462173108,Radiology,South,2203,7587,40,3223,7115,10466,22469,-5384
2022-05-11 01:26:32.899644982,Neurology,East,5745,7377,18,5114,3994,10998,10065,-1632
2022-05-11 02:19:02.337116856,General Surgery,East,3596,4233,91,940,336,9644,18107,-637
2022-05-11 03:11:31.774588730,Pediatrics,South,8614,2386,95,3363,4849,7138,24622,6228
2022-05-11 04:04:01.212060604,Emergency,South,2496,8543,19,1888,79,8207,6899,-6047
2022-05-11 04:56:30.649532476,General Surgery,East,14989,5792,39,4971,2816,8596,24333,9197
2022-05-11 05:49:00.087004350,Cardiology,South,2062,2197,26,6659,3318,12356,20572,-135
2022-05-11 06:41:29.524476224,Radiology,South,3579,3285,51,4800,6685,6052,22353,294
2022-05-11 07:33:58.961948098,Cardiology,South,14526,3959,40,613,2170,13425,14209,10567
2022-05-11 08:26:28.399419972,Oncology,South,10731,2261,19,6839,2751,6009,23021,8470
2022-05-11 09:18:57.836891844,Radiology,West,6293,9779,86,5002,1956,5976,24659,-3486
2022-05-11 10:11:27.274363718,General Surgery,South,6876,2540,62,4692,4502,10369,9079,4336
2022-05-11 11:03:56.711835592,Orthopedics,East,9850,8897,35,5784,3610,5542,19875,953
2022-05-11 11:56:26.149307466,Pediatrics,East,6125,9985,45,3833,1892,13703,13645,-3860
2022-05-11 12:48:55.586779340,Orthopedics,East,4713,6663,93,6705,7759,10328,6529,-1950
2022-05-11 13:41:25.024251212,General Surgery,East,7328,7320,78,4443,3671,7236,13929,8
2022-05-11 14:33:54.461723086,Oncology,South,11272,8667,82,3953,5787,4924,23313,2605
2022-05-11 15:26:23.899194960,Cardiology,West,12047,1118,30,2611,7069,5986,20927,10929
2022-05-11 16:18:53.336666834,Radiology,North,9887,2213,87,6405,2521,4471,5153,7674
2022-05-11 17:11:22.774138708,Orthopedics,North,13696,9805,34,7469,4695,8998,6967,3891
2022-05-11 18:03:52.211610580,General Surgery,North,5379,5234,16,709,862,9420,5046,145
2022-05-11 18:56:21.649082454,Orthopedics,North,3598,8503,35,7893,2776,10478,10859,-4905
2022-05-11 19:48:51.086554328,General Surgery,East,9633,4473,86,1806,178,3828,13295,5160
2022-05-11 20:41:20.524026202,Cardiology,South,11820,2289,6,1653,129,8979,5233,9531
2022-05-11 21:33:49.961498076,Radiology,South,5178,3380,82,1468,1276,11222,21549,1798
2022-05-11 22:26:19.398969948,Pediatrics,North,10044,1223,24,288,1094,4099,10492,8821
2022-05-11 23:18:48.836441822,Cardiology,North,12839,6679,62,6992,3439,11492,15172,6160
2022-05-12 00:11:18.273913696,Orthopedics,West,7113,3640,24,1404,1110,13903,14400,3473
2022-05-12 01:03:47.711385570,Pediatrics,West,5372,2023,38,2443,860,4598,20137,3349
2022-05-12 01:56:17.148857444,General Surgery,West,8763,2543,64,2045,7714,7640,8956,6220
2022-05-12 02:48:46.586329316,Pediatrics,East,3069,8004,38,4382,3677,5830,7518,-4935
2022-05-12 03:41:16.023801190,General Surgery,South,4776,2779,41,7138,412,4691,20958,1997
2022-05-12 04:33:45.461273064,Cardiology,East,3192,2700,71,2593,926,9074,13300,492
2022-05-12 05:26:14.898744938,Orthopedics,East,2813,8999,23,4127,6001,10451,14351,-6186
2022-05-12 06:18:44.336216812,Oncology,South,3152,4983,99,5654,3497,12255,17616,-1831
2022-05-12 07:11:13.773688684,Orthopedics,West,7832,8385,56,5733,2753,7427,12065,-553
2022-05-12 08:03:43.211160558,General Surgery,South,12947,8594,48,3652,5042,12117,16848,4353
2022-05-12 08:56:12.648632432,Neurology,North,3883,7158,90,4647,334,8463,7534,-3275
2022-05-12 09:48:42.086104306,Radiology,West,2267,4839,31,4033,2044,13120,18523,-2572
2022-05-12 10:41:11.523576180,Emergency,South,5671,1825,42,7546,1551,13297,21260,3846
2022-05-12 11:33:40.961048052,Oncology,East,4812,3736,96,7198,2055,6596,10581,1076
2022-05-12 12:26:10.398519926,Pediatrics,South,14872,4406,25,5515,7996,11105,12293,10466
2022-05-12 13:18:39.835991800,Oncology,West,8562,3774,88,7149,7771,7179,9497,4788
2022-05-12 14:11:09.273463674,Radiology,North,9013,5632,42,4393,3623,7370,18945,3381
2022-05-12 15:03:38.710935548,Pediatrics,East,7177,9683,17,1939,208,11217,10983,-2506
2022-05-12 15:56:08.148407420,Radiology,North,6085,9783,97,1293,6328,4202,23926,-3698
2022-05-12 16:48:37.585879294,Pediatrics,North,2383,3734,25,4938,1780,9417,13188,-1351
2022-05-12 17:41:07.023351168,Oncology,East,14148,7887,46,2747,205,13720,8606,6261
2022-05-12 18:33:36.460823042,Pediatrics,South,4850,2492,52,5598,2644,11147,10477,2358
2022-05-12 19:26:05.898294916,Pediatrics,South,14717,1682,50,5746,5553,9314,15766,13035
2022-05-12 20:18:35.335766788,Neurology,North,13603,9820,96,5344,282,12085,8531,3783
2022-05-12 21:11:04.773238662,Orthopedics,South,8721,5482,82,5721,7508,6518,19433,3239
2022-05-12 22:03:34.210710536,Orthopedics,West,9083,5747,61,3585,1695,6402,5662,3336
2022-05-12 22:56:03.648182410,Emergency,North,3049,3240,56,2462,1487,5373,8002,-191
2022-05-12 23:48:33.085654282,Emergency,North,3833,1100,26,3510,5019,8354,20735,2733
2022-05-13 00:41:02.523126156,General Surgery,North,10989,2093,21,1058,1915,8578,19047,8896
2022-05-13 01:33:31.960598030,General Surgery,West,6467,4772,30,2074,6373,6415,14837,1695
2022-05-13 02:26:01.398069904,General Surgery,North,4975,9624,43,4740,2166,8610,23536,-4649
2022-05-13 03:18:30.835541778,Neurology,South,7155,6334,75,3146,6428,10433,10433,821
2022-05-13 04:11:00.273013650,Emergency,South,9698,1536,67,946,1968,13218,14881,8162
2022-05-13 05:03:29.710485524,Radiology,South,10000,1600,93,742,754,6730,12088,8400
2022-05-13 05:55:59.147957398,General Surgery,South,3290,3755,55,6747,7331,7768,15543,-465
2022-05-13 06:48:28.585429272,General Surgery,North,9961,9510,34,7567,2428,4750,21719,451
2022-05-13 07:40:58.022901146,Oncology,West,9599,8516,45,1395,6262,12670,14375,1083
2022-05-13 08:33:27.460373018,Cardiology,East,9186,5941,37,2983,535,6503,16834,3245
2022-05-13 09:25:56.897844892,Radiology,South,9506,8508,54,4441,340,6460,21179,998
2022-05-13 10:18:26.335316766,General Surgery,East,4187,2527,67,1367,2726,8732,11037,1660
2022-05-13 11:10:55.772788640,General Surgery,East,10258,9262,43,2243,7857,8615,15327,996
2022-05-13 12:03:25.210260514,General Surgery,North,11584,6248,32,7627,903,11366,7780,5336
2022-05-13 12:55:54.647732386,Cardiology,South,9791,1443,22,2257,7643,6133,23215,8348
2022-05-13 13:48:24.085204260,Cardiology,South,14183,9578,78,1654,3921,3600,17343,4605
2022-05-13 14:40:53.522676134,Neurology,South,13213,6674,63,3021,1490,8129,13979,6539
2022-05-13 15:33:22.960148008,Radiology,East,8770,6195,70,3920,146,5215,13716,2575
2022-05-13 16:25:52.397619882,Neurology,South,11893,2869,47,4092,3749,8133,5452,9024
2022-05-13 17:18:21.835091754,Pediatrics,South,10770,5648,82,3755,4523,3700,21229,5122
2022-05-13 18:10:51.272563628,Cardiology,West,9934,1279,17,4008,5401,7810,19161,8655
2022-05-13 19:03:20.710035502,Oncology,North,3605,1770,5,2575,3653,7863,14711,1835
2022-05-13 19:55:50.147507376,Emergency,South,14235,6562,36,2676,7917,5057,7589,7673
2022-05-13 20:48:19.584979250,Oncology,South,9987,1953,93,5417,7856,8165,24819,8034
2022-05-13 21:40:49.022451122,Emergency,North,9165,2559,14,2451,2329,13984,10086,6606
2022-05-13 22:33:18.459922996,Cardiology,North,8054,4446,19,4285,2139,5397,16191,3608
2022-05-13 23:25:47.897394870,Cardiology,East,12170,7982,97,5491,7403,4974,11798,4188
2022-05-14 00:18:17.334866744,Cardiology,East,6505,3440,21,106,417,10915,18010,3065
2022-05-14 01:10:46.772338618,Neurology,East,13072,1108,67,4763,1196,6663,21365,11964
2022-05-14 02:03:16.209810490,Radiology,North,9247,5454,58,6587,4388,9778,20183,3793
2022-05-14 02:55:45.647282364,Emergency,West,7807,8078,27,1320,1624,6213,18701,-271
2022-05-14 03:48:15.084754238,Radiology,South,8256,4360,75,1408,6869,4539,13636,3896
2022-05-14 04:40:44.522226112,Neurology,North,12862,4489,54,6671,5982,8926,11671,8373
2022-05-14 05:33:13.959697986,Neurology,West,13908,1317,63,3459,6405,5946,10110,12591
2022-05-14 06:25:43.397169858,Orthopedics,North,10051,1340,40,5429,4766,11980,20812,8711
2022-05-14 07:18:12.834641732,Oncology,West,6284,5444,10,7196,5696,3661,9661,840
2022-05-14 08:10:42.272113606,Oncology,North,14564,3074,70,6855,103,8187,11507,11490
2022-05-14 09:03:11.709585480,Pediatrics,North,4154,9829,36,1217,5000,12464,23112,-5675
2022-05-14 09:55:41.147057354,General Surgery,West,9742,6678,57,5869,6139,13238,13644,3064
2022-05-14 10:48:10.584529226,Neurology,West,4804,6484,73,6807,7627,10237,20243,-1680
2022-05-14 11:40:40.022001100,Emergency,West,4220,7979,87,4904,5012,5469,15223,-3759
2022-05-14 12:33:09.459472974,Orthopedics,West,14181,3366,6,62,5353,5490,8109,10815
2022-05-14 13:25:38.896944848,Orthopedics,West,11190,2565,47,3895,578,13625,21915,8625
2022-05-14 14:18:08.334416722,General Surgery,West,2721,9984,91,2541,7935,13809,23802,-7263
2022-05-14 15:10:37.771888594,Radiology,West,11406,4704,44,2317,2985,4760,8910,6702
2022-05-14 16:03:07.209360468,General Surgery,West,11885,9546,72,4020,7341,7516,22885,2339
2022-05-14 16:55:36.646832342,General Surgery,North,8974,5201,8,7805,3204,6041,15283,3773
2022-05-14 17:48:06.084304216,General Surgery,West,7803,9756,79,1195,6180,8710,7559,-1953
2022-05-14 18:40:35.521776090,Oncology,West,5394,4453,50,1706,5964,9420,10682,941
2022-05-14 19:33:04.959247962,Neurology,North,6025,3590,24,1152,7196,10994,7514,2435
2022-05-14 20:25:34.396719836,Pediatrics,North,13771,8617,18,4981,3163,8840,18170,5154
2022-05-14 21:18:03.834191710,Neurology,East,10128,1257,18,2400,560,3622,23875,8871
2022-05-14 22:10:33.271663584,Radiology,East,7156,7221,53,639,664,4149,17400,-65
2022-05-14 23:03:02.709135458,Cardiology,West,12995,2046,7,6794,137,11019,6974,10949
2022-05-14 23:55:32.146607330,General Surgery,West,12422,7646,83,2195,1121,12207,6088,4776
2022-05-15 00:48:01.584079204,Neurology,East,6812,3232,25,760,3598,10239,20704,3580
2022-05-15 01:40:31.021551078,Radiology,East,10650,5077,65,7246,7069,11706,15230,5573
2022-05-15 02:33:00.459022952,Cardiology,South,11893,1048,6,1243,2252,13741,6890,10845
2022-05-15 03:25:29.896494824,Cardiology,South,10818,9359,25,6548,7908,12765,23011,1459
2022-05-15 04:17:59.333966698,General Surgery,West,4456,2853,14,3158,2234,6941,16732,1603
2022-05-15 05:10:28.771438572,Pediatrics,South,2206,4741,95,6984,4336,6809,20423,-2535
2022-05-15 06:02:58.208910446,Emergency,East,13508,3068,23,2451,3638,5334,15012,10440
2022-05-15 06:55:27.646382320,Oncology,West,3356,9583,57,4212,4918,4351,10984,-6227
2022-05-15 07:47:57.083854192,Neurology,North,14960,8457,80,2549,7620,10282,8673,6503
2022-05-15 08:40:26.521326066,Cardiology,North,13788,6823,53,7824,7821,3024,22270,6965
2022-05-15 09:32:55.958797940,Neurology,East,9461,1228,84,3689,2249,9939,16637,8233
2022-05-15 10:25:25.396269814,Emergency,South,9156,4252,12,1614,7534,3472,14091,4904
2022-05-15 11:17:54.833741688,Oncology,North,10151,1351,61,6891,5089,11448,22993,8800
2022-05-15 12:10:24.271213560,Emergency,South,12131,3272,93,3972,6110,6407,8347,8859
2022-05-15 13:02:53.708685434,Oncology,North,12987,5037,28,6317,3255,13748,24569,7950
2022-05-15 13:55:23.146157308,Orthopedics,South,14560,9425,51,7273,6130,10289,19558,5135
2022-05-15 14:47:52.583629182,Oncology,North,8522,9457,86,7987,7484,7482,8617,-935
2022-05-15 15:40:22.021101056,General Surgery,North,4673,1857,25,1120,3844,12263,17362,2816
2022-05-15 16:32:51.458572928,Pediatrics,West,3049,9690,12,6621,2821,7964,21666,-6641
2022-05-15 17:25:20.896044802,Emergency,West,8823,5194,23,3919,7052,10023,14094,3629
2022-05-15 18:17:50.333516676,Cardiology,East,4591,3392,34,547,7413,4677,22166,1199
2022-05-15 19:10:19.770988550,General Surgery,North,8876,4324,95,1636,2471,11361,8517,4552
2022-05-15 20:02:49.208460424,Orthopedics,South,13981,7261,30,4968,6586,7336,19902,6720
2022-05-15 20:55:18.645932296,Pediatrics,North,6004,5951,24,2608,6924,11822,11730,53
2022-05-15 21:47:48.083404170,Neurology,South,7973,2432,82,1445,5933,8057,10633,5541
2022-05-15 22:40:17.520876044,General Surgery,South,10282,1480,77,3799,3311,6836,9746,8802
2022-05-15 23:32:46.958347918,Emergency,North,10667,9191,91,3672,7008,7326,24688,1476
2022-05-16 00:25:16.395819792,Radiology,South,10056,3970,49,7578,228,7042,11764,6086
2022-05-16 01:17:45.833291664,Radiology,East,4046,2665,68,1348,127,3346,14398,1381
2022-05-16 02:10:15.270763538,Cardiology,West,7307,1328,34,4017,5782,6510,22512,5979
2022-05-16 03:02:44.708235412,Oncology,South,9736,4254,57,4976,148,8136,11337,5482
2022-05-16 03:55:14.145707286,Cardiology,North,5690,9608,54,1492,7495,4463,13213,-3918
2022-05-16 04:47:43.583179160,Radiology,West,14217,8250,66,3498,7969,9054,22661,5967
2022-05-16 05:40:13.020651032,Neurology,East,5266,3301,46,7522,7476,5433,18385,1965
